t=8.5 tick=299 busy=258291 total=1001810 pct=25.8
t=13.5 tick=599 busy=421442 total=1010536 pct=41.7
t=20.1 tick=900 busy=417208 total=1015639 pct=41.1
t=25.3 tick=1464 busy=339123 total=1011976 pct=33.5
t=31.9 tick=1654 busy=573771 total=1017601 pct=56.4
t=37.4 tick=1777 busy=551681 total=1006641 pct=54.8
t=44.0 tick=1883 busy=479775 total=1020326 pct=47.0
t=49.3 tick=1982 busy=511298 total=1003596 pct=50.9
t=55.9 tick=2189 busy=519531 total=1011400 pct=51.4
t=61.7 tick=2303 busy=656267 total=1009641 pct=65.0
t=68.1 tick=2425 busy=627880 total=1003194 pct=62.6
t=73.5 tick=2560 busy=611781 total=1002847 pct=61.0
t=80.1 tick=2694 busy=562679 total=1010689 pct=55.7
t=85.4 tick=2952 busy=590460 total=1006166 pct=58.7
t=91.9 tick=3080 busy=601910 total=1025863 pct=58.7
t=98.0 tick=3218 busy=592857 total=1002116 pct=59.2
t=104.4 tick=3340 busy=607539 total=1006070 pct=60.4
t=109.8 tick=3468 busy=584523 total=1006643 pct=58.1
t=116.4 tick=3726 busy=561809 total=1000835 pct=56.1
t=122.0 tick=3850 busy=587531 total=1002942 pct=58.6
t=128.4 tick=3984 busy=562353 total=1003938 pct=56.0
t=134.3 tick=4114 busy=593641 total=1005715 pct=59.0
t=140.7 tick=4393 busy=645729 total=1009494 pct=64.0
t=146.2 tick=4584 busy=631667 total=1009514 pct=62.6
