LAYER=com.ps2x.runner/android.app.NativeActivity#2382
8333333
163792174963922	163792185175431	163792175299078
163792200286526	163792218038505	163792200650172
163792208375797	163792226256056	163792208716266
163792224960953	163792242689286	163792225314703
163792247171213	163792259121421	163792247559234
163792258308922	163792275554963	163792258662151
163792274972151	163792291987775	163792275318141
163792296820797	163792308419442	163792297321734
163792308332463	163792324852619	163792308706578
163792340514547	163792357718035	163792340758453
163792341577828	163792365935483	163792341876734
163792358321265	163792374152411	163792358669547
163792386708765	163792398802462	163792386975640
163792391594182	163792407018296	163792391906422
163792408335953	163792423448817	163792408834547
163792432926995	163792448094234	163792433199807
163792441738401	163792456310015	163792442097515
163792458407828	163792472742567	163792458754026
163792482357463	163792497390431	163792482630015
163792491738297	163792505605015	163792492139859
163792508421578	163792522033609	163792508914859
163792528724234	163792546676525	163792529077047
163792541745120	163792554889963	163792542140328
163792571966995	163792587749806	163792572240640
163792575050015	163792595963660	163792575372359
163792591741213	163792604179911	163792592146995
163792617841890	163792628831109	163792618243765
163792625031890	163792637048660	163792625444651
163792641749859	163792653484807	163792642129963
163792664093297	163792678135692	163792664345120
163792675083609	163792686353869	163792675440120
163792691745640	163792702787932	163792692091578
163792713885328	163792727440796	163792714289338
163792725095484	163792735656474	163792725439547
163792757241890	163792768524546	163792757503297
163792758333765	163792776741890	163792758625276
163792775148869	163792784958817	163792775430953
163792803601734	163792817823140	163792803967828
163792808425328	163792826038348	163792808719390
163792825171369	163792842471369	163792825477151
163792850077776	163792867121213	163792850340953
163792858484547	163792875338661	163792858774547
163792875194807	163792891769390	163792875481265
163792896791994	163792908201682	163792897151422
163792908477672	163792924635640	163792908757515
163792925182307	163792941071473	163792925460797
163792945323609	163792957506630	163792945581734
163792958541109	163792973944442	163792958821109
163792990687515	163793006817775	163792990936109
163792991721109	163793015036316	163792992080640
163793008506578	163793023255483	163793008914338
163793037163401	163793047910640	163793037426265
163793041773244	163793056127984	163793042056994
163793058495171	163793072560484	163793058786109
163793083655796	163793097210796	163793083926578
163793091857307	163793105428400	163793092166421
163793108526526	163793121861941	163793108927307
163793130050953	163793146511837	163793130326109
163793141890171	163793154729390	163793142174026
163793158549546	163793171163608	163793158845744
163793179325015	163793195816681	163793179587203
163793191853609	163793204036109	163793192143453
163793222878140	163793236913504	163793223326421
163793225082359	163793245132566	163793225408765
163793241844390	163793253349129	163793242143088
163793268783296	163793286219130	163793269065901
163793275166890	163793294437671	163793275464078
163793291865744	163793302656108	163793292226265
163793314951734	163793327312879	163793315314338
163793325235171	163793335531838	163793325551109
163793341892776	163793351968608	163793342208921
163793364058401	163793376625796	163793364312515
163793375237359	163793393063712	163793375567828
163793407598453	163793417717254	163793408162151
163793408483921	163793425935328	163793408795171
163793425283765	163793442368504	163793425601734
163793453385744	163793467023139	163793453649234
163793458559078	163793475241629	163793458837359
163793475378609	163793491678453	163793475590900
163793499106890	163793516335171	163793499457359
163793508600015	163793524552619	163793508869494
163793525286369	163793540987306	163793525607359
163793546785796	163793557422463	163793547057150
163793558586213	163793573857358	163793558916057
163793591677984	163793606727359	163793592115275
163793592129390	163793614945275	163793592115328
163793608634390	163793623163712	163793609111057
163793637759702	163793647818296	163793638082827
163793641926421	163793656037566	163793642199702
163793658617984	163793672473400	163793658952150
163793683372307	163793697128191	163793683687932
163793691896109	163793705346890	163793692309077
163793708545796	163793721783504	163793709052359
163793732173765	163793746436317	163793732472150
163793741892671	163793754653400	163793742242671
163793775242150	163793787521577	163793775596213
163793775599702	163793795738348	163793775777359
163793792132827	163793803955222	163793792503088
163793821059807	163793836821056	163793821575015
163793825392619	163793845038088	163793825770744
163793842087671	163793853254858	163793842484025
163793866408088	163793877904337	163793866702827
163793875427046	163793886121369	163793875810171
163793892119546	163793902555118	163793892513921
163793915029338	163793927206473	163793915441421
163793925420015	163793943641056	163793925780952
163793958010327	163793968293816	163793958340952
163793958782150	163793976511264	163793959245692
163793975527515	163793992946525	163793975887046
163794002966525	163794017600483	163794003330327
163794008861109	163794025820274	163794009219859
163794025524546	163794042257098	163794026101994
163794048796577	163794066915379	163794049086265
163794058898869	163794075134129	163794059245327
163794075545327	163794091571889	163794075896734
163794097620796	163794108007462	163794097892046
163794108939859	163794124442879	163794109467671
163794140393452	163794157314754	163794140670588
163794142158452	163794165533244	163794142452827
163794158902463	163794173750743	163794159224077
163794185898869	163794198405848	163794186184702
163794192232359	163794206625847	163794192570588
163794208858296	163794223065118	163794209377046
163794231473452	163794247715171	163794231845327
163794242175275	163794255931264	163794242546056
163794258842619	163794272365327	163794259223765
163794278467619	9223372036854775807	163794278741109

