t=8.3 tick=218 busy=180087 total=1003442 pct=17.9
t=13.4 tick=374 busy=171469 total=1007964 pct=17.0
t=19.9 tick=547 busy=265877 total=1012962 pct=26.2
t=27.1 tick=872 busy=273650 total=1004028 pct=27.3
t=33.7 tick=992 busy=335553 total=1015790 pct=33.0
t=39.0 tick=1221 busy=314228 total=1008895 pct=31.1
t=45.3 tick=1583 busy=87774 total=1011781 pct=8.7
t=50.7 tick=1635 busy=224408 total=1003524 pct=22.4
t=57.3 tick=1676 busy=216513 total=1005417 pct=21.5
t=62.5 tick=1719 busy=256031 total=1012696 pct=25.3
t=69.1 tick=1764 busy=277833 total=1012538 pct=27.4
t=74.1 tick=1810 busy=264922 total=1001076 pct=26.5
t=80.3 tick=1903 busy=283019 total=1015462 pct=27.9
t=85.6 tick=1949 busy=263014 total=1006343 pct=26.1
t=92.0 tick=1992 busy=272680 total=1017273 pct=26.8
t=97.1 tick=2038 busy=279604 total=1006498 pct=27.8
t=103.9 tick=2084 busy=299488 total=1004415 pct=29.8
t=109.5 tick=2131 busy=272485 total=1018450 pct=26.8
t=116.1 tick=2224 busy=266291 total=1010077 pct=26.4
t=121.2 tick=2271 busy=270755 total=1004713 pct=26.9
t=127.8 tick=2319 busy=293891 total=1001924 pct=29.3
t=133.1 tick=2367 busy=302032 total=1019071 pct=29.6
t=139.6 tick=2415 busy=280186 total=1001003 pct=28.0
t=144.7 tick=2464 busy=259941 total=1006238 pct=25.8
t=151.5 tick=2562 busy=268576 total=1005742 pct=26.7
t=156.8 tick=2612 busy=287348 total=1009758 pct=28.5
t=163.3 tick=2661 busy=268353 total=1003187 pct=26.8
t=168.7 tick=2712 busy=258943 total=1004133 pct=25.8
t=175.3 tick=2762 busy=304543 total=1014685 pct=30.0
t=180.6 tick=2862 busy=287416 total=1000863 pct=28.7
t=187.1 tick=2911 busy=289675 total=1011085 pct=28.6
t=192.2 tick=2961 busy=279788 total=1016229 pct=27.5
t=199.2 tick=3011 busy=267438 total=1006949 pct=26.6
t=204.7 tick=3062 busy=262248 total=1000775 pct=26.2
t=211.2 tick=3161 busy=266195 total=1008506 pct=26.4
t=216.5 tick=3211 busy=263613 total=1000557 pct=26.3
t=223.1 tick=3261 busy=307272 total=1004408 pct=30.6
t=228.2 tick=3310 busy=282845 total=1000370 pct=28.3
t=234.8 tick=3360 busy=284553 total=1007229 pct=28.3
t=240.1 tick=3410 busy=276361 total=1008791 pct=27.4
t=246.5 tick=3511 busy=289268 total=1007257 pct=28.7
t=251.9 tick=3561 busy=274091 total=1011939 pct=27.1
t=258.5 tick=3610 busy=278275 total=1011771 pct=27.5
t=263.7 tick=3660 busy=295613 total=1010248 pct=29.3
t=270.2 tick=3709 busy=279721 total=1010416 pct=27.7
t=275.2 tick=3759 busy=278998 total=1003848 pct=27.8
t=281.6 tick=3858 busy=262937 total=1007654 pct=26.1
t=287.1 tick=3909 busy=265541 total=1009718 pct=26.3
t=293.3 tick=3959 busy=263904 total=1008649 pct=26.2
t=298.9 tick=4010 busy=262600 total=1007892 pct=26.1
t=305.2 tick=4061 busy=302330 total=1010027 pct=29.9
t=310.3 tick=4111 busy=286624 total=1011285 pct=28.3
t=317.1 tick=4211 busy=274070 total=1009935 pct=27.1
t=322.2 tick=4264 busy=279092 total=1013710 pct=27.5
t=329.2 tick=4317 busy=254298 total=1005174 pct=25.3
t=334.3 tick=4370 busy=272266 total=1016111 pct=26.8
t=341.1 tick=4491 busy=296838 total=1008490 pct=29.4
t=346.2 tick=4559 busy=295808 total=1004445 pct=29.4
