t=8.5 tick=300 busy=261275 total=1000885 pct=26.1
t=13.7 tick=600 busy=422681 total=1005790 pct=42.0
t=20.5 tick=1200 busy=432473 total=1003154 pct=43.1
t=25.7 tick=1462 busy=338107 total=1009442 pct=33.5
t=32.2 tick=1640 busy=279409 total=1025711 pct=27.2
t=37.6 tick=1709 busy=284707 total=1001479 pct=28.4
t=44.1 tick=1772 busy=301955 total=1001788 pct=30.1
t=49.3 tick=1834 busy=318663 total=1008514 pct=31.6
t=55.6 tick=1959 busy=296945 total=1001905 pct=29.6
t=60.7 tick=2020 busy=317621 total=1002943 pct=31.7
t=67.0 tick=2085 busy=591540 total=1012527 pct=58.4
t=72.3 tick=2155 busy=518573 total=1001574 pct=51.8
t=79.2 tick=2227 busy=353555 total=1022502 pct=34.6
t=84.6 tick=2301 busy=379807 total=1021617 pct=37.2
t=91.1 tick=2453 busy=371256 total=1000594 pct=37.1
t=96.5 tick=2534 busy=371424 total=1017964 pct=36.5
t=103.4 tick=2618 busy=363505 total=1012707 pct=35.9
t=108.8 tick=2702 busy=368561 total=1018205 pct=36.2
t=115.4 tick=2870 busy=391552 total=1008357 pct=38.8
t=120.7 tick=2953 busy=375125 total=1005718 pct=37.3
t=127.1 tick=3038 busy=355543 total=1013987 pct=35.1
t=133.0 tick=3124 busy=358406 total=1018001 pct=35.2
t=139.6 tick=3210 busy=377046 total=1006176 pct=37.5
t=144.9 tick=3291 busy=374588 total=1012368 pct=37.0
t=151.6 tick=3459 busy=359432 total=1017926 pct=35.3
t=156.9 tick=3544 busy=364125 total=1001223 pct=36.4
t=163.5 tick=3629 busy=386938 total=1006570 pct=38.4
t=168.9 tick=3712 busy=383670 total=1015841 pct=37.8
t=175.5 tick=3881 busy=368767 total=1002206 pct=36.8
t=180.7 tick=3967 busy=359583 total=1010212 pct=35.6
t=187.2 tick=4053 busy=377872 total=1019580 pct=37.1
t=193.2 tick=4136 busy=388323 total=1019265 pct=38.1
t=199.6 tick=4225 busy=359169 total=1001435 pct=35.9
t=205.0 tick=4323 busy=362419 total=1002600 pct=36.1
t=211.7 tick=4517 busy=381792 total=1004300 pct=38.0
