t=8.2 tick=300 busy=258009 total=1000841 pct=25.8
t=13.3 tick=600 busy=421851 total=1002919 pct=42.1
t=19.8 tick=901 busy=432147 total=1001624 pct=43.1
t=25.0 tick=1201 busy=390993 total=1010813 pct=38.7
t=31.4 tick=1659 busy=565439 total=1009103 pct=56.0
t=36.8 tick=1780 busy=482519 total=1001911 pct=48.2
t=43.1 tick=1885 busy=492208 total=1005766 pct=48.9
t=48.2 tick=1983 busy=491420 total=1000590 pct=49.1
t=54.5 tick=2083 busy=495196 total=1018920 pct=48.6
t=61.0 tick=2300 busy=657960 total=1002099 pct=65.7
t=67.3 tick=2429 busy=612308 total=1012470 pct=60.5
t=72.8 tick=2563 busy=650039 total=1000771 pct=65.0
t=79.2 tick=2697 busy=630798 total=1006358 pct=62.7
t=84.4 tick=2832 busy=597895 total=1009491 pct=59.2
t=91.1 tick=3086 busy=582325 total=1002120 pct=58.1
t=97.1 tick=3223 busy=619513 total=1012030 pct=61.2
t=104.4 tick=3345 busy=584739 total=1017281 pct=57.5
t=111.1 tick=3607 busy=606042 total=1007337 pct=60.2
t=116.2 tick=3728 busy=571600 total=1007695 pct=56.7
t=122.5 tick=3856 busy=593056 total=1007622 pct=58.9
t=127.9 tick=3990 busy=617601 total=1005700 pct=61.4
t=135.2 tick=4122 busy=582117 total=1014255 pct=57.4
t=140.6 tick=4399 busy=645118 total=1008543 pct=64.0
t=147.1 tick=4588 busy=597322 total=1004264 pct=59.5
