t=8.4 tick=257 busy=632841 total=1002206 pct=63.1
t=13.7 tick=600 busy=645955 total=1004058 pct=64.3
t=20.3 tick=1040 busy=591546 total=1002064 pct=59.0
t=25.5 tick=1359 busy=747818 total=1006882 pct=74.3
t=32.1 tick=1585 busy=248482 total=1008274 pct=24.6
t=37.3 tick=1637 busy=390988 total=1003282 pct=39.0
t=44.1 tick=1678 busy=394806 total=1006716 pct=39.2
t=49.5 tick=1719 busy=391235 total=1005495 pct=38.9
t=56.1 tick=1793 busy=465306 total=1004466 pct=46.3
t=61.3 tick=1833 busy=470678 total=1005430 pct=46.8
t=67.9 tick=1876 busy=520309 total=1003374 pct=51.9
t=73.3 tick=1922 busy=535859 total=1011235 pct=53.0
t=80.0 tick=1967 busy=518196 total=1013340 pct=51.1
t=85.4 tick=2056 busy=507467 total=1007534 pct=50.4
t=91.9 tick=2102 busy=589555 total=1006078 pct=58.6
t=97.8 tick=2150 busy=537353 total=1006619 pct=53.4
t=104.3 tick=2195 busy=519964 total=1007705 pct=51.6
t=109.6 tick=2240 busy=523935 total=1004880 pct=52.1
t=116.1 tick=2336 busy=529234 total=1004907 pct=52.7
t=121.5 tick=2382 busy=544405 total=1008932 pct=54.0
t=128.4 tick=2428 busy=537206 total=1009490 pct=53.2
t=133.7 tick=2476 busy=527790 total=1005311 pct=52.5
t=140.4 tick=2527 busy=506555 total=1002685 pct=50.5
t=145.9 tick=2627 busy=512564 total=1011411 pct=50.7
t=152.5 tick=2678 busy=531809 total=1011623 pct=52.6
t=158.1 tick=2730 busy=517445 total=1008156 pct=51.3
t=165.0 tick=2781 busy=509379 total=1004699 pct=50.7
t=170.4 tick=2831 busy=529106 total=1004232 pct=52.7
t=177.0 tick=2934 busy=501155 total=1000009 pct=50.1
t=182.4 tick=2985 busy=535627 total=1006354 pct=53.2
