[  458.0327] Bios    :    libsd.010: sceSdGetAddr (226e, 0, 0, 5006)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2241, 0, 0, 5006)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2243, 0, 0, 500a)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2245, 0, 0, 500a)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2247, 0, 0, 5006)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2249, 0, 0, 5006)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (224b, 0, 0, 500c)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (224d, 0, 0, 500c)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (224f, 0, 0, 5002)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2251, 0, 0, 5002)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2253, 0, 0, 5008)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2255, 118afc80, 0, 5008)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2257, 120b70c0, a0000, 1092a)
[  458.0327] Bios    :    libsd.005: sceSdSetParam (219, 44c, a0000, 1e24e)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2259, 128b70c0, 1, 400)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (225b, 130b70c0, a0000, 1b00c)
[  458.0327] Bios    :    libsd.005: sceSdSetParam (21d, 48c, c0000, 299a)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (225d, 138b70c0, 1, 400)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (225f, 140b70c0, c0000, 38c2)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2261, 148b70c0, c0000, 1b22)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2263, 150b70c0, c0000, 36f8)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2265, 15936780, c0000, 2b1e)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2267, 161490d0, 140000, 1272)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (2269, 1685e810, 140000, 162d2)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (226b, 1705e810, 40000, 1e81a)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (226d, 17860120, 40000, 1e81a)
[  458.0327] Bios    :    libsd.010: sceSdGetAddr (226f, 18060120, 60000, 12a)
[  458.0327] Bios    :  sysclib.014: memset (108c00, 0, 400, 0)
[  458.0327] Bios    :  sysclib.014: memset (109400, 0, 400, 0)
[  458.0328] Bios    :  timrman.008: GetTimerStatus (6bf8014a, ffffffff, 80000000, 111bc)
[  458.0328] Bios    :  timrman.010: GetTimerCounter (6bf8014a, ffffffff, 80000000, 111bc)
[  458.0328] Bios    :  timrman.010: GetTimerCounter (6bf8014a, ffffffff, 80000000, 111bc)
[  458.0328] Bios    :  thevent.007: iSetEventFlag (13ca029, 1, 83b2bf54, 6)
[  458.0328] Bios    :  intrman.023: QueryIntrContext (13ca029, 1, 83b2bf54, 6)
[  458.0328] Bios    :  timrman.010: GetTimerCounter (6bf8014a, 133a8, 6, 12c40)
[  458.0328] Bios    :  timrman.011: SetTimerCompare (6bf8014a, 83e77387, 34b315, 0)
[  458.0329] Bios    :   sifman.008: sceSifDmaStat (15210002, 107400, ffffdf96, 108ffc)
[  458.0329] Bios    :   sifcmd.012: sceSifSendCmd (1, 61660, 20, 619c8)
[  458.0329] Bios    :  intrman.017: CpuSuspendIntr (1f3338, 240, 61660, 20)
[  458.0329] Bios    :   sifman.007: sceSifSetDma (1f3318, 2, 61660, 20)
[  458.0329] SIF     : IOP: dmaSIF0 chcr = 1000701, madr = 4fb20, bcr = 20, tadr = 1c13c
[  458.0329] SIF     : SIF0 DMA start...
[  458.0329] SIF     :   SIF + 4 = 4 (pos=92)
[  458.0329] SIF     : SIF0 IOP Tag: madr=619c8, tadr=1c14c, counter=90 (00000090_000619C8) Junk 0
[  458.0329] SIF     :   SIF - 4 = 0 (pos=92)
[  458.0329] SIF     : SIF0 EE read tag: 10000024 50b740 80061660 8
[  458.0329] SIF     : SIF0 EE dest chain tag madr:0050B740 qwc:0024 id:1 irq:0(0050B740_10000024)
[  458.0329] SIF     : Write IOP to Fifo: +++++++++++ 80 of 90
[  458.0329] SIF     :   SIF + 128 = 128 (pos=92)
[  458.0329] SIF     : Write Fifo to EE: ----------- 80 of 90
[  458.0329] SIF     :   SIF - 128 = 0 (pos=92)
[  458.0329] SIF     : Write IOP to Fifo: +++++++++++ 10 of 10
[  458.0329] SIF     :   SIF + 16 = 16 (pos=108)
[  458.0329] SIF     : Write Fifo to EE: ----------- 10 of 10
[  458.0329] SIF     :   SIF - 16 = 0 (pos=108)
[  458.0329] SIF     :   SIF + 4 = 4 (pos=112)
[  458.0329] SIF     : SIF0 IOP Tag: madr=61660, tadr=1c15c, counter=8 (00000008_80061660) Junk 0
[  458.0329] SIF     :   SIF - 4 = 0 (pos=112)
[  458.0329] SIF     : SIF0 EE read tag: 90000002 52bc00 34d24 200
[  458.0329] SIF     : SIF0 EE dest chain tag madr:0052BC00 qwc:0002 id:1 irq:1(0052BC00_90000002)
[  458.0329] SIF     : Write IOP to Fifo: +++++++++++ 8 of 8
[  458.0329] SIF     :   SIF + 8 = 8 (pos=120)
[  458.0329] SIF     : Write Fifo to EE: ----------- 8 of 8
[  458.0329] SIF     :   SIF - 8 = 0 (pos=120)
[  458.0329] SIF     : Sif0: End IOP
[  458.0329] SIF     : Sif0: End EE
[  458.0329] Bios    :  intrman.018: CpuResumeIntr (1, bf801528, 1c13c, 61660)
[  458.0329] Bios    : Bios call: sceSifSetDChain_isceSifSetDChain (78)
[  458.0329] SIF     : dmaSIF0 chcr = 184, madr = 52bc20, qwc  = 0, tadr = 0
[  458.0329] SIF     : SIF0 DMA start...
[  458.0329] Bios    :   thbase.034: GetSystemTime (1f33a0, bf801528, 1c13c, 61660)
[  458.0329] Bios    : Bios call: iSignalSema (43)
[  458.0329] Bios    :  intrman.014:  (115f8, 1f33a0, 1c13c, 61660)
[  458.0329] Bios    : Bios call: RFU005 (5)
[  458.0329] Bios    :  timrman.010: GetTimerCounter (6bf8014a, 1c13c, 61660, 61660)
[  458.0329] Bios    : Bios call: GetThreadId (2f)
[  458.0329] Bios    : Bios call: WaitSema (44)
[  458.0329] Bios    : Bios call: GetThreadId (2f)
[  458.0329] Bios    : Bios call: GetThreadId (2f)
[  458.0329] Bios    :   thbase.040: SysClock2USec (1f33a0, 1f33b4, 1f33b8, 61660)
[  458.0329] Bios    : Bios call: GetThreadId (2f)
[  458.0330] Bios    : Bios call: GetThreadId (2f)
[  458.0330] Bios    :   thbase.024: SleepThread (112ed, 313, f1085, 1f33b8)
[  458.0330] Bios    :  intrman.023: QueryIntrContext (112ed, 313, f1085, 1f33b8)
[  458.0330] Bios    :  intrman.017: CpuSuspendIntr (1f3378, 313, f1085, 1f33b8)
[  458.0330] Bios    :  thsemap.008: WaitSema (13c9917, ac000000, 0, 7e4a9e76)
[  458.0330] Bios    :  intrman.023: QueryIntrContext (13c9917, ac000000, 0, 7e4a9e76)
[  458.0330] Bios    :  intrman.017: CpuSuspendIntr (1da178, ac000000, 0, 7e4a9e76)
[  458.0330] Bios    :  intrman.018: CpuResumeIntr (1, ac000000, 9e4c8, 7e4a9e76)
[  458.0330] Bios    :  thsemap.006: SignalSema (13c9917, ac000000, 9e4c8, 7e4a9e76)
[  458.0330] Bios    :  intrman.023: QueryIntrContext (13c9917, ac000000, 9e4c8, 7e4a9e76)
[  458.0330] Bios    :  intrman.017: CpuSuspendIntr (1da178, ac000000, 9e4c8, 7e4a9e76)
[  458.0330] Bios    :  intrman.018: CpuResumeIntr (1, 9e4c8, 9e4c8, 7e4a9e76)
[  458.0330] Bios    :  thevent.010: WaitEventFlag (13ca029, 3, 11, 1da1d0)
[  458.0330] Bios    :  intrman.023: QueryIntrContext (13ca029, 3, 11, 1da1d0)
[  458.0330] Bios    :  intrman.017: CpuSuspendIntr (1da1a0, 3, 11, 1da1d0)
[  458.0332] Bios    : Bios call: GetThreadId (2f)
[  458.0332] Bios    : Bios call: WaitSema (44)
[  458.0332] Bios    : Bios call: GetThreadId (2f)
[  458.0332] Bios    : Bios call: GetThreadId (2f)
[  458.0332] Bios    : Bios call: SignalSema (42)
[  458.0332] Bios    : Bios call: GetThreadId (2f)
[  458.0332] Bios    : Bios call: WaitSema (44)
[  458.0332] Bios    : Bios call: GetThreadId (2f)
[  458.0332] Bios    : Bios call: GetThreadId (2f)
[  458.0332] Bios    : Bios call: SignalSema (42)
[  458.0332] Bios    : Bios call: sceSifSetDma_isceSifSetDma (77)
[  458.0332] Bios    : bios_sceSifSetDma_isceSifSetDma: n_transfer=0, size=18, attr=12, dest=8f0, src=512b80
[  458.0332] SIF     : dmaSIF1 chcr = 184, madr = 513470, qwc  = 0, tadr = 213f0
[  458.0332] SIF     : SIF1 DMA start...
[  458.0332] SIF     : Sif1: ProcessEETag
[  458.0332] SIF     : REF 30000008
[  458.0332] SIF     : Sif 1: Write EE to Fifo
[  458.0332] SIF     :   SIF + 32 = 32 (pos=92)
[  458.0332] SIF     :   SIF - 4 = 28 (pos=64)
[  458.0332] SIF     : SIF 1 IOP: dest chain tag madr:00061CF4 wc:023C id:0 irq:0
[  458.0332] SIF     : Sif1: ProcessEETag
[  458.0332] SIF     : REFE 00000088
[  458.0332] SIF     : Sif1: Write Fifo to IOP
[  458.0332] SIF     : Sif 1 IOP doing transfer 001C to 00061CF4
[  458.0332] SIF     :   SIF - 28 = 0 (pos=92)
[  458.0332] SIF     : Sif 1: Write EE to Fifo
[  458.0332] SIF     :   SIF + 128 = 128 (pos=92)
[  458.0332] SIF     : Sif1: Write Fifo to IOP
[  458.0332] SIF     : Sif 1 IOP doing transfer 0080 to 00061D64
[  458.0332] SIF     :   SIF - 128 = 0 (pos=92)
[  458.0332] SIF     : Sif 1: Write EE to Fifo
[  458.0332] SIF     :   SIF + 128 = 128 (pos=92)
[  458.0332] SIF     : Sif1: Write Fifo to IOP
[  458.0333] SIF     : Sif 1 IOP doing transfer 0080 to 00061F64
[  458.0333] SIF     :   SIF - 128 = 0 (pos=92)
[  458.0333] SIF     : Sif 1: Write EE to Fifo
[  458.0333] SIF     :   SIF + 128 = 128 (pos=92)
[  458.0333] SIF     : Sif1: Write Fifo to IOP
[  458.0333] SIF     : Sif 1 IOP doing transfer 0080 to 00062164
[  458.0333] SIF     :   SIF - 128 = 0 (pos=92)
[  458.0333] SIF     : Sif 1: Write EE to Fifo
[  458.0333] SIF     :   SIF + 128 = 128 (pos=92)
[  458.0333] SIF     : Sif1: Write Fifo to IOP
[  458.0333] SIF     : Sif 1 IOP doing transfer 0080 to 00062364
[  458.0333] SIF     :   SIF - 128 = 0 (pos=92)
[  458.0333] SIF     : Sif 1: Write EE to Fifo
[  458.0333] SIF     :   SIF + 32 = 32 (pos=124)
[  458.0333] SIF     : Sif1: Write Fifo to IOP
[  458.0333] SIF     : Sif 1 IOP doing transfer 0020 to 00062564
[  458.0333] SIF     :   SIF - 32 = 0 (pos=124)
[  458.0333] SIF     : Sif 1: End EE
[  458.0333] Bios    : Bios call: GetThreadId (2f)
[  458.0333] Bios    : Bios call: SignalSema (42)
[  458.0333] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: WaitSema (44)
[  458.0339] Bios    : Bios call: GetThreadId (2f)
[  458.0339] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: SignalSema (42)
[  458.0340] Bios    : Bios call: GetThreadId (2f)
[  458.0340] Bios    : Bios call: WaitSema (44)
[  458.0341] Bios    : Bios call: GetThreadId (2f)
[  458.0341] Bios    : Bios call: SignalSema (42)
[  458.0341] Bios    : Bios call: GetThreadId (2f)
[  458.0341] Bios    : Bios call: WaitSema (44)
[  458.0341] Bios    : Bios call: GetThreadId (2f)
[  458.0341] Bios    : Bios call: SignalSema (42)
[  458.0341] Bios    : Bios call: GetThreadId (2f)
[  458.0341] Bios    : Bios call: WaitSema (44)
[  458.0341] Bios    : Bios call: GetThreadId (2f)
[  458.0341] Bios    : Bios call: SignalSema (42)
[  458.0341] Bios    : Bios call: GetThreadId (2f)
[  458.0341] Bios    : Bios call: WaitSema (44)
[  458.0341] Bios    : Bios call: GetThreadId (2f)
[  458.0341] Bios    : Bios call: SignalSema (42)
[  458.0341] Bios    : Bios call: WaitSema (44)
[  458.0341] Bios    : Bios call: RFU005 (5)
[  458.0342] Bios    :   thbase.026: iWakeupThread (711a23, 0, 0, 0)
[  458.0342] Bios    :  intrman.023: QueryIntrContext (711a23, 0, 0, 0)
[  458.0342] Bios    :    libsd.020: sceSdBlockTransStatus (0, 0, 5, bbe69dc5)
[  458.0342] Bios    :   thbase.025: WakeupThread (712821, 0, 106c00, 106c00)
[  458.0342] Bios    :  intrman.023: QueryIntrContext (712821, 0, 106c00, 106c00)
[  458.0342] Bios    :  intrman.017: CpuSuspendIntr (1f1ea8, 0, 106c00, 106c00)
[  458.0342] Bios    :  intrman.018: CpuResumeIntr (1, 38940, 78, f)
[  458.0342] Bios    :   thbase.024: SleepThread (1, 38940, 78, f)
[  458.0342] Bios    :  intrman.023: QueryIntrContext (1, 38940, 78, f)
[  458.0342] Bios    :  intrman.017: CpuSuspendIntr (1f1eb0, 38940, 78, f)
[  458.0342] Bios    :   thbase.034: GetSystemTime (1f33a0, ac000000, 0, 2e7afdd)
[  458.0342] Bios    :  intrman.014:  (115f8, 1f33a0, 0, 2e7afdd)
[  458.0342] Bios    :  timrman.010: GetTimerCounter (6bf8014a, 0, 2e7afdd, 2e7afdd)
[  458.0342] Bios    :   thbase.040: SysClock2USec (1f33a0, 1f33ac, 1f33b0, 2e7afdd)
[  458.0342] Bios    :   sifcmd.020: sceSifGetNextRequest (68000, 0, f4240, 1f33b0)
[  458.0342] Bios    :  intrman.017: CpuSuspendIntr (1f3370, 0, f4240, 1f33b0)
[  458.0342] Bios    :  intrman.018: CpuResumeIntr (1, 0, f4240, 1f33b0)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2240, 0, ffffffff, 625e4)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2242, 0, 0, 5006)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2244, 0, 0, 5006)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2246, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2248, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (224a, 0, 0, 5006)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (224c, 0, 0, 5006)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (224e, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2250, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2252, 0, 0, 5004)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2254, 0, 0, 5004)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2256, 0, 0, 5002)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2258, 0, 0, 5002)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (225a, 0, 0, 5006)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (225c, 0, 0, 5006)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (225e, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2260, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2262, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2264, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2266, 0, 0, 500e)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2268, 0, 0, 500e)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (226a, 0, 0, 500e)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (226c, 0, 0, 500e)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (226e, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2241, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2243, 0, 0, 5008)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2245, 0, 0, 5008)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2247, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2249, 0, 0, 500c)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (224b, 0, 0, 5008)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (224d, 0, 0, 5008)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (224f, 0, 0, 5008)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2251, 0, 0, 5008)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2253, 0, 0, 5006)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2255, 118afc80, 0, 5006)
[  458.0343] Bios    :    libsd.005: sceSdSetParam (217, 321, a0000, 10972)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2257, 120b70c0, 1, 400)
[  458.0343] Bios    :    libsd.005: sceSdSetParam (219, 44e, a0000, 1e288)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2259, 128b70c0, 1, 400)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (225b, 130b70c0, a0000, 1b05a)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (225d, 138b70c0, c0000, 29f2)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (225f, 140b70c0, c0000, 3916)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2261, 148b70c0, c0000, 1b7e)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2263, 150b70c0, c0000, 3756)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2265, 15936780, c0000, 2b76)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2267, 161490d0, 140000, 12d2)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (2269, 1685e810, 140000, 1633a)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (226b, 1705e810, 40000, 1e81a)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (226d, 17860120, 40000, 1e81a)
[  458.0343] Bios    :    libsd.010: sceSdGetAddr (226f, 18060120, 60000, 12a)
[  458.0343] Bios    :  sysclib.014: memset (108c00, 0, 400, 800)
[  458.0344] Bios    :  sysclib.014: memset (109400, 0, 400, 800)
[  458.0344] Bios    :   sifman.008: sceSifDmaStat (15230002, 107c00, fffff690, 108ffc)
[  458.0344] Bios    :   sifcmd.012: sceSifSendCmd (1, 61660, 20, 619c8)
[  458.0344] Bios    :  intrman.017: CpuSuspendIntr (1f3338, 240, 61660, 20)
[  458.0344] Bios    :   sifman.007: sceSifSetDma (1f3318, 2, 61660, 20)
[  458.0344] SIF     : IOP: dmaSIF0 chcr = 1000701, madr = 61680, bcr = 20, tadr = 1bf3c
[  458.0344] SIF     : SIF0 DMA start...
[  458.0344] SIF     :   SIF + 4 = 4 (pos=124)
[  458.0344] SIF     : SIF0 IOP Tag: madr=619c8, tadr=1bf4c, counter=90 (00000090_000619C8) Junk 0
[  458.0344] SIF     :   SIF - 4 = 0 (pos=124)
[  458.0344] SIF     : SIF0 EE read tag: 10000024 50b740 80061660 8
[  458.0344] SIF     : SIF0 EE dest chain tag madr:0050B740 qwc:0024 id:1 irq:0(0050B740_10000024)
[  458.0344] SIF     : Write IOP to Fifo: +++++++++++ 80 of 90
[  458.0344] SIF     :   SIF + 128 = 128 (pos=124)
[  458.0344] SIF     : Write Fifo to EE: ----------- 80 of 90
[  458.0344] SIF     :   SIF - 128 = 0 (pos=124)
[  458.0344] SIF     : Write IOP to Fifo: +++++++++++ 10 of 10
[  458.0344] SIF     :   SIF + 16 = 16 (pos=12)
[  458.0344] SIF     : Write Fifo to EE: ----------- 10 of 10
[  458.0344] SIF     :   SIF - 16 = 0 (pos=12)
[  458.0344] SIF     :   SIF + 4 = 4 (pos=16)
[  458.0344] SIF     : SIF0 IOP Tag: madr=61660, tadr=1bf5c, counter=8 (00000008_80061660) Junk 0
[  458.0344] SIF     :   SIF - 4 = 0 (pos=16)
[  458.0344] SIF     : SIF0 EE read tag: 90000002 52bc00 34d24 200
[  458.0344] SIF     : SIF0 EE dest chain tag madr:0052BC00 qwc:0002 id:1 irq:1(0052BC00_90000002)
[  458.0344] SIF     : Write IOP to Fifo: +++++++++++ 8 of 8
[  458.0344] SIF     :   SIF + 8 = 8 (pos=24)
[  458.0344] SIF     : Write Fifo to EE: ----------- 8 of 8
[  458.0344] SIF     :   SIF - 8 = 0 (pos=24)
[  458.0344] SIF     : Sif0: End IOP
[  458.0344] SIF     : Sif0: End EE
[  458.0344] Bios    :  intrman.018: CpuResumeIntr (1, bf801528, 1bf3c, 61660)
[  458.0344] Bios    :   thbase.034: GetSystemTime (1f33a0, bf801528, 1bf3c, 61660)
[  458.0344] Bios    :  intrman.014:  (115f8, 1f33a0, 1bf3c, 61660)
[  458.0344] Bios    :  timrman.010: GetTimerCounter (6bf8014a, 1bf3c, 61660, 61660)
[  458.0344] Bios    : Bios call: sceSifSetDChain_isceSifSetDChain (78)
[  458.0344] SIF     : dmaSIF0 chcr = 184, madr = 52bc20, qwc  = 0, tadr = 0
[  458.0344] SIF     : SIF0 DMA start...
[  458.0344] Bios    : Bios call: iSignalSema (43)
[  458.0344] Bios    : Bios call: RFU005 (5)
